"Entity","Code","Year","beans__dry__00000176__production__005510__tonnes"
"Southern Asia (FAO)",NA,1969,2174239
"Southern Asia (FAO)",NA,1970,2582438
"Southern Asia (FAO)",NA,1971,2206014
"Southern Asia (FAO)",NA,1972,1920890
"Southern Asia (FAO)",NA,1973,2868880
"Southern Asia (FAO)",NA,1974,2389547
"Southern Asia (FAO)",NA,1975,3005770
"Southern Asia (FAO)",NA,1976,2704859
"Southern Asia (FAO)",NA,1977,2998821
"Southern Asia (FAO)",NA,1978,2808990
"Southern Asia (FAO)",NA,1979,2251897
"Southern Asia (FAO)",NA,1980,3013536
"Southern Asia (FAO)",NA,1981,3218158
"Southern Asia (FAO)",NA,1982,3149616
"Southern Asia (FAO)",NA,1983,3791116
"Southern Asia (FAO)",NA,1984,3409209
"Southern Asia (FAO)",NA,1985,3426688
"Southern Asia (FAO)",NA,1986,3387152
"Southern Asia (FAO)",NA,1987,3547399
"Southern Asia (FAO)",NA,1988,4310367
"Southern Asia (FAO)",NA,1989,4193125
"Southern Asia (FAO)",NA,1990,4452879
"Southern Asia (FAO)",NA,1991,3914069.2
"Southern Asia (FAO)",NA,1992,4270256
"Southern Asia (FAO)",NA,1993,3649445.2
"Southern Asia (FAO)",NA,1994,3393281
"Southern Asia (FAO)",NA,1995,3802329
"Southern Asia (FAO)",NA,1996,3917188
"Southern Asia (FAO)",NA,1997,3322539
"Southern Asia (FAO)",NA,1998,2943387
"Southern Asia (FAO)",NA,1999,3256371
"Southern Asia (FAO)",NA,2000,3243602
"Southern Asia (FAO)",NA,2001,3667699
"Southern Asia (FAO)",NA,2002,3078066.5
"Southern Asia (FAO)",NA,2003,4697630
"Southern Asia (FAO)",NA,2004,3326911.5
"Southern Asia (FAO)",NA,2005,3049793.5
"Southern Asia (FAO)",NA,2006,3704718
"Southern Asia (FAO)",NA,2007,4426521
"Southern Asia (FAO)",NA,2008,3432021.2
"Southern Asia (FAO)",NA,2009,2793986
"Southern Asia (FAO)",NA,2010,5209939
"Southern Asia (FAO)",NA,2011,4694252
"Southern Asia (FAO)",NA,2012,4124323.5
"Southern Asia (FAO)",NA,2013,4393796.5
"Southern Asia (FAO)",NA,2014,4657634
"Southern Asia (FAO)",NA,2015,4675769
"Southern Asia (FAO)",NA,2016,6356666.5
"Southern Asia (FAO)",NA,2017,6709609
"Southern Asia (FAO)",NA,2018,6556595
"Southern Asia (FAO)",NA,2019,5695330
"Southern Asia (FAO)",NA,2020,5929423
"Southern Asia (FAO)",NA,2021,6661055.5
"Southern Asia (FAO)",NA,2022,6993704
"Southern Asia (FAO)",NA,2023,6913772.5
"Southern Europe (FAO)",NA,1961,703597
"Southern Europe (FAO)",NA,1962,622062
"Southern Europe (FAO)",NA,1963,677482
"Southern Europe (FAO)",NA,1964,682321
"Southern Europe (FAO)",NA,1965,569714
"Southern Europe (FAO)",NA,1966,635849
"Southern Europe (FAO)",NA,1967,620098
"Southern Europe (FAO)",NA,1968,577427
"Southern Europe (FAO)",NA,1969,593679
"Southern Europe (FAO)",NA,1970,591585
"Southern Europe (FAO)",NA,1971,552992
"Southern Europe (FAO)",NA,1972,500499
"Southern Europe (FAO)",NA,1973,548937
"Southern Europe (FAO)",NA,1974,499472
"Southern Europe (FAO)",NA,1975,481289
"Southern Europe (FAO)",NA,1976,442558
"Southern Europe (FAO)",NA,1977,436070
"Southern Europe (FAO)",NA,1978,429098
"Southern Europe (FAO)",NA,1979,446657
"Southern Europe (FAO)",NA,1980,397225
"Southern Europe (FAO)",NA,1981,386572
"Southern Europe (FAO)",NA,1982,397999
"Southern Europe (FAO)",NA,1983,401545
"Southern Europe (FAO)",NA,1984,369034
"Southern Europe (FAO)",NA,1985,344079
"Southern Europe (FAO)",NA,1986,390374
"Southern Europe (FAO)",NA,1987,333667
"Southern Europe (FAO)",NA,1988,294438
"Southern Europe (FAO)",NA,1989,349521
"Southern Europe (FAO)",NA,1990,260277
"Southern Europe (FAO)",NA,1991,320833
"Southern Europe (FAO)",NA,1992,261087.62
"Southern Europe (FAO)",NA,1993,223624.84
"Southern Europe (FAO)",NA,1994,226957.62
"Southern Europe (FAO)",NA,1995,234586.95
"Southern Europe (FAO)",NA,1996,220356.42
"Southern Europe (FAO)",NA,1997,222011.7
"Southern Europe (FAO)",NA,1998,210482.3
"Southern Europe (FAO)",NA,1999,225325.33
"Southern Europe (FAO)",NA,2000,150479.45
"Southern Europe (FAO)",NA,2001,186696.02
"Southern Europe (FAO)",NA,2002,186608.8
"Southern Europe (FAO)",NA,2003,156090.73
"Southern Europe (FAO)",NA,2004,173012.06
"Southern Europe (FAO)",NA,2005,165138.2
"Southern Europe (FAO)",NA,2006,145440
"Southern Europe (FAO)",NA,2007,117619.13
"Southern Europe (FAO)",NA,2008,133008.84
"Southern Europe (FAO)",NA,2009,141465.3
"Southern Europe (FAO)",NA,2010,135957.98
"Southern Europe (FAO)",NA,2011,134240.95
"Southern Europe (FAO)",NA,2012,97143.59
"Southern Europe (FAO)",NA,2013,108574.09
"Southern Europe (FAO)",NA,2014,105644.42
"Southern Europe (FAO)",NA,2015,109837.06
"Southern Europe (FAO)",NA,2016,107792.19
"Southern Europe (FAO)",NA,2017,102702.77
"Southern Europe (FAO)",NA,2018,52255.96
"Southern Europe (FAO)",NA,2019,51645.56
"Southern Europe (FAO)",NA,2020,52775.47
"Southern Europe (FAO)",NA,2021,49395.82
"Southern Europe (FAO)",NA,2022,42228.77
"Southern Europe (FAO)",NA,2023,51761.17
"Spain","ESP",1961,143000
"Spain","ESP",1962,125900
"Spain","ESP",1963,138200
"Spain","ESP",1964,120200
"Spain","ESP",1965,118252
"Spain","ESP",1966,123800
"Spain","ESP",1967,118468
"Spain","ESP",1968,112993
"Spain","ESP",1969,116379
"Spain","ESP",1970,116200
"Spain","ESP",1971,119900
"Spain","ESP",1972,123800
"Spain","ESP",1973,123100
"Spain","ESP",1974,113200
"Spain","ESP",1975,108300
"Spain","ESP",1976,99000
"Spain","ESP",1977,70000
"Spain","ESP",1978,97700
"Spain","ESP",1979,1e+05
"Spain","ESP",1980,80800
"Spain","ESP",1981,78100
"Spain","ESP",1982,73300
"Spain","ESP",1983,76600
"Spain","ESP",1984,75830
"Spain","ESP",1985,70768
"Spain","ESP",1986,76800
"Spain","ESP",1987,72324
"Spain","ESP",1988,61200
"Spain","ESP",1989,56400
"Spain","ESP",1990,52800
"Spain","ESP",1991,49153
"Spain","ESP",1992,36081
"Spain","ESP",1993,30121
"Spain","ESP",1994,32988
"Spain","ESP",1995,32400
"Spain","ESP",1996,29400
"Spain","ESP",1997,23200
"Spain","ESP",1998,20800
"Spain","ESP",1999,22300
"Spain","ESP",2000,13279
"Spain","ESP",2001,15420
"Spain","ESP",2002,13106
"Spain","ESP",2003,14823
"Spain","ESP",2004,15888
"Spain","ESP",2005,14815
"Spain","ESP",2006,13983
"Spain","ESP",2007,11085
"Spain","ESP",2008,10400
"Spain","ESP",2009,13175
"Spain","ESP",2010,12226
"Spain","ESP",2011,11701
"Spain","ESP",2012,9971
"Spain","ESP",2013,10200
"Spain","ESP",2014,15500
"Spain","ESP",2015,17125
"Spain","ESP",2016,17761
"Spain","ESP",2017,19675
"Sri Lanka","LKA",1961,2716
"Sri Lanka","LKA",1962,2324
"Sri Lanka","LKA",1963,2855
"Sri Lanka","LKA",1964,2476
"Sri Lanka","LKA",1965,4535
"Sri Lanka","LKA",1966,2527
"Sri Lanka","LKA",1967,2561
"Sri Lanka","LKA",1968,2480
"Sri Lanka","LKA",1969,2660
"Sri Lanka","LKA",1970,2240
"Sri Lanka","LKA",1971,2010
"Sri Lanka","LKA",1972,2450
"Sri Lanka","LKA",1973,4580
"Sri Lanka","LKA",1974,6547
"Sri Lanka","LKA",1975,7370
"Sri Lanka","LKA",1976,6986
"Sri Lanka","LKA",1977,19511
"Sri Lanka","LKA",1978,17112
"Sri Lanka","LKA",1979,15788
"Sri Lanka","LKA",1980,18436
"Sri Lanka","LKA",1981,26258
"Sri Lanka","LKA",1982,26690
"Sri Lanka","LKA",1983,27981
"Sri Lanka","LKA",1984,22909
"Sri Lanka","LKA",1985,24228
"Sri Lanka","LKA",1986,24992
"Sri Lanka","LKA",1987,26450
"Sri Lanka","LKA",1988,28840
"Sri Lanka","LKA",1989,26070
"Sri Lanka","LKA",1990,26500
"Sri Lanka","LKA",1991,36500
"Sri Lanka","LKA",1992,23600
"Sri Lanka","LKA",1993,26400
"Sri Lanka","LKA",1994,22900
"Sri Lanka","LKA",1995,16000
"Sri Lanka","LKA",1996,16600
"Sri Lanka","LKA",1997,13800
"Sri Lanka","LKA",1998,15600
"Sri Lanka","LKA",1999,13800
"Sri Lanka","LKA",2000,11700
"Sri Lanka","LKA",2001,9720
"Sri Lanka","LKA",2002,10320
"Sri Lanka","LKA",2003,10610
"Sri Lanka","LKA",2004,7810
"Sri Lanka","LKA",2005,9000
"Sri Lanka","LKA",2006,7980
"Sri Lanka","LKA",2007,8513
"Sri Lanka","LKA",2008,8878
"Sri Lanka","LKA",2009,9260
"Sri Lanka","LKA",2010,11700
"Sri Lanka","LKA",2011,7493.7
"Sri Lanka","LKA",2012,6724.31
"Sri Lanka","LKA",2013,6562.6
"Sri Lanka","LKA",2014,6411.59
"Sri Lanka","LKA",2015,6525.4
"Sri Lanka","LKA",2016,6499.86
"Sri Lanka","LKA",2017,6478.95
"Sri Lanka","LKA",2018,6501.41
"Sri Lanka","LKA",2019,6493.41
"Sri Lanka","LKA",2020,6491.25
"Sri Lanka","LKA",2021,6495.36
"Sri Lanka","LKA",2022,6493.34
"Sri Lanka","LKA",2023,6493.32
"Sudan","SDN",2012,10000
"Sudan","SDN",2013,11000
"Sudan","SDN",2014,12000
"Sudan","SDN",2015,13000
"Sudan","SDN",2016,12000
"Sudan","SDN",2017,12417.47
"Sudan","SDN",2018,12561.4
"Sudan","SDN",2019,12799.38
"Sudan","SDN",2020,12592.75
"Sudan","SDN",2021,12651.17
"Sudan","SDN",2022,12681.1
"Sudan","SDN",2023,12641.67
"Sudan (former)",NA,1961,10240
"Sudan (former)",NA,1962,4960
"Sudan (former)",NA,1963,6065
"Sudan (former)",NA,1964,10530
"Sudan (former)",NA,1965,10464
"Sudan (former)",NA,1966,10928
"Sudan (former)",NA,1967,7107
"Sudan (former)",NA,1968,4036
"Sudan (former)",NA,1969,2000
"Sudan (former)",NA,1970,4000
"Sudan (former)",NA,1971,4000
"Sudan (former)",NA,1972,5000
"Sudan (former)",NA,1973,4000
"Sudan (former)",NA,1974,4000
"Sudan (former)",NA,1975,6000
"Sudan (former)",NA,1976,6000
"Sudan (former)",NA,1977,4000
"Sudan (former)",NA,1978,10000
"Sudan (former)",NA,1979,3000
"Sudan (former)",NA,1980,4000
"Sudan (former)",NA,1981,4000
"Sudan (former)",NA,1982,2000
"Sudan (former)",NA,1983,3833
"Sudan (former)",NA,1984,3752
"Sudan (former)",NA,1985,2000
"Sudan (former)",NA,1986,2000
"Sudan (former)",NA,1987,3000
"Sudan (former)",NA,1988,3000
"Sudan (former)",NA,1989,3000
"Sudan (former)",NA,1990,3000
"Sudan (former)",NA,1991,3000
"Sudan (former)",NA,1992,3000
"Sudan (former)",NA,1993,5000
"Sudan (former)",NA,1994,15000
"Sudan (former)",NA,1995,7000
"Sudan (former)",NA,1996,8000
"Sudan (former)",NA,1997,11000
"Sudan (former)",NA,1998,11500
"Sudan (former)",NA,1999,19000
"Sudan (former)",NA,2000,31000
"Sudan (former)",NA,2001,50000
"Sudan (former)",NA,2002,25000
"Sudan (former)",NA,2003,11000
"Sudan (former)",NA,2004,14000
"Sudan (former)",NA,2005,15270
"Sudan (former)",NA,2006,15881
"Sudan (former)",NA,2007,16198
"Sudan (former)",NA,2008,17000
"Sudan (former)",NA,2009,12000
"Sudan (former)",NA,2010,9139
"Sudan (former)",NA,2011,7987
"Sweden","SWE",1961,3600
"Sweden","SWE",1962,2340
"Sweden","SWE",1963,2440
"Sweden","SWE",1964,950
"Sweden","SWE",1965,1530
"Sweden","SWE",1966,2394
"Sweden","SWE",1967,1540
"Sweden","SWE",1968,2520
"Sweden","SWE",1969,970
"Sweden","SWE",1970,2900
"Sweden","SWE",1971,2600
"Sweden","SWE",1972,3000
"Sweden","SWE",1973,1990
"Sweden","SWE",1974,1600
"Sweden","SWE",1975,1090
"Sweden","SWE",1976,1420
"Sweden","SWE",1977,1760
"Sweden","SWE",1978,1999
"Sweden","SWE",1979,2331
"Sweden","SWE",1980,2174
"Sweden","SWE",1981,1196
"Sweden","SWE",1982,695
"Sweden","SWE",1983,557
"Sweden","SWE",1984,1147
"Sweden","SWE",1985,1670
"Sweden","SWE",1986,6700
"Sweden","SWE",1987,5540
"Sweden","SWE",1988,4273
"Sweden","SWE",1989,3450
"Sweden","SWE",1990,3605
"Sweden","SWE",1991,3600
"Sweden","SWE",1992,3700
"Sweden","SWE",1993,3800
"Sweden","SWE",1994,3800
"Sweden","SWE",1995,850
"Sweden","SWE",1996,1000
"Sweden","SWE",1997,1500
"Sweden","SWE",1998,1600
"Sweden","SWE",1999,1230
"Syria","SYR",1961,1505
"Syria","SYR",1962,1918
"Syria","SYR",1963,1388
"Syria","SYR",1964,1874
"Syria","SYR",1965,1900
"Syria","SYR",1966,1941
"Syria","SYR",1967,2825
"Syria","SYR",1968,3345
"Syria","SYR",1969,4476
"Syria","SYR",1970,2924
"Syria","SYR",1971,3714
"Syria","SYR",1972,4858
"Syria","SYR",1973,4659
"Syria","SYR",1974,5687
"Syria","SYR",1975,7151
"Syria","SYR",1976,10021
"Syria","SYR",1977,10672
"Syria","SYR",1978,9470
"Syria","SYR",1979,6465
"Syria","SYR",1980,12316
"Syria","SYR",1981,10510
"Syria","SYR",1982,11541
"Syria","SYR",1983,12400
"Syria","SYR",1984,10200
"Syria","SYR",1985,12269
"Syria","SYR",1986,5862
"Syria","SYR",1987,10900
"Syria","SYR",1988,9200
"Syria","SYR",1989,4900
"Syria","SYR",1990,3077
"Syria","SYR",1991,2439
"Syria","SYR",1992,8802
"Syria","SYR",1993,8100
"Syria","SYR",1994,3300
"Syria","SYR",1995,4600
"Syria","SYR",1996,3829
"Syria","SYR",1997,3744
"Syria","SYR",1998,3000
"Syria","SYR",1999,1386
"Syria","SYR",2000,1928
"Syria","SYR",2001,1813
"Syria","SYR",2002,1817
"Syria","SYR",2003,3320
"Syria","SYR",2004,3660
"Syria","SYR",2005,2500
"Syria","SYR",2006,2342
"Syria","SYR",2007,1304
"Syria","SYR",2008,929
"Syria","SYR",2009,1312
"Syria","SYR",2010,2212
"Syria","SYR",2011,2359
"Syria","SYR",2012,908
"Syria","SYR",2013,3609
"Syria","SYR",2014,1126
"Syria","SYR",2015,1387
"Syria","SYR",2016,1000
"Syria","SYR",2017,1800
"Syria","SYR",2018,747.3
"Syria","SYR",2019,1760
"Syria","SYR",2020,1989
"Syria","SYR",2021,3118.4
"Syria","SYR",2022,1029
"Syria","SYR",2023,2239
"Taiwan","TWN",1961,20593
"Taiwan","TWN",1962,16997
"Taiwan","TWN",1963,13949
"Taiwan","TWN",1964,21512
"Taiwan","TWN",1965,17270
"Taiwan","TWN",1966,18353
"Taiwan","TWN",1967,19972
"Taiwan","TWN",1968,22812
"Taiwan","TWN",1969,24923
"Taiwan","TWN",1970,26062
"Taiwan","TWN",1971,21687
"Taiwan","TWN",1972,26714
"Taiwan","TWN",1973,32322
"Taiwan","TWN",1974,26933
"Taiwan","TWN",1975,25480
"Taiwan","TWN",1976,29716
"Taiwan","TWN",1977,39377
"Taiwan","TWN",1978,54526
"Taiwan","TWN",1979,54592
"Taiwan","TWN",1980,52443
"Taiwan","TWN",1981,50879
"Taiwan","TWN",1982,49023
"Taiwan","TWN",1983,44141
"Taiwan","TWN",1984,36122
"Taiwan","TWN",1985,30639
"Taiwan","TWN",1986,23278
"Taiwan","TWN",1987,21771
"Taiwan","TWN",1988,15742
"Taiwan","TWN",1989,17811
"Taiwan","TWN",1990,16720
"Taiwan","TWN",1991,12443
"Taiwan","TWN",1992,11258
"Taiwan","TWN",1993,10385
"Taiwan","TWN",1994,11453
"Taiwan","TWN",1995,10976
"Taiwan","TWN",1996,13174
"Taiwan","TWN",1997,12210
"Taiwan","TWN",1998,10197
"Taiwan","TWN",1999,9352
"Taiwan","TWN",2000,8498
"Taiwan","TWN",2001,6540
"Taiwan","TWN",2002,8366
"Taiwan","TWN",2003,9799
"Taiwan","TWN",2004,8489
"Taiwan","TWN",2005,6862
"Taiwan","TWN",2006,8532
"Taiwan","TWN",2007,6913
"Taiwan","TWN",2008,7885
"Taiwan","TWN",2009,9135
"Taiwan","TWN",2010,8693
"Taiwan","TWN",2011,11498
"Taiwan","TWN",2012,10698
"Taiwan","TWN",2013,11858
"Taiwan","TWN",2014,11769
"Taiwan","TWN",2015,12765
"Taiwan","TWN",2016,11992
"Taiwan","TWN",2017,11641
"Taiwan","TWN",2018,13145
"Taiwan","TWN",2019,12136
"Taiwan","TWN",2020,12784.16
"Taiwan","TWN",2021,12587
"Taiwan","TWN",2022,8267
"Taiwan","TWN",2023,7745.52
"Tajikistan","TJK",1992,1020
"Tajikistan","TJK",1993,446
"Tajikistan","TJK",1994,4
"Tajikistan","TJK",1995,416
"Tajikistan","TJK",1996,85
"Tajikistan","TJK",1997,86
"Tajikistan","TJK",1998,21
"Tajikistan","TJK",1999,19
"Tajikistan","TJK",2000,116
"Tajikistan","TJK",2001,602
"Tajikistan","TJK",2002,650
"Tajikistan","TJK",2003,2494
"Tajikistan","TJK",2004,1935
"Tajikistan","TJK",2005,3181
"Tajikistan","TJK",2006,3368
"Tajikistan","TJK",2007,2535
"Tajikistan","TJK",2008,5247
"Tajikistan","TJK",2009,3775
"Tajikistan","TJK",2010,4359
"Tajikistan","TJK",2011,12065
"Tajikistan","TJK",2012,8502
"Tajikistan","TJK",2013,8685
"Tajikistan","TJK",2014,10588
"Tajikistan","TJK",2015,22885
"Tajikistan","TJK",2016,18282.9
"Tajikistan","TJK",2017,19980
"Tajikistan","TJK",2018,32258.2
"Tajikistan","TJK",2019,30798.9
"Tajikistan","TJK",2020,33684.28
"Tajikistan","TJK",2021,42518.72
"Tajikistan","TJK",2022,36550.53
"Tajikistan","TJK",2023,39072.98
"Tanzania","TZA",1961,80000
"Tanzania","TZA",1962,85000
"Tanzania","TZA",1963,88891
"Tanzania","TZA",1964,98744
"Tanzania","TZA",1965,84339
"Tanzania","TZA",1966,109766
"Tanzania","TZA",1967,141379
"Tanzania","TZA",1968,118622
"Tanzania","TZA",1969,109437
"Tanzania","TZA",1970,130004
"Tanzania","TZA",1971,133584
"Tanzania","TZA",1972,161520
"Tanzania","TZA",1973,145000
"Tanzania","TZA",1974,130000
"Tanzania","TZA",1975,134000
"Tanzania","TZA",1976,146000
"Tanzania","TZA",1977,195820
"Tanzania","TZA",1978,275818
"Tanzania","TZA",1979,252889
"Tanzania","TZA",1980,250000
"Tanzania","TZA",1981,250000
"Tanzania","TZA",1982,250000
"Tanzania","TZA",1983,281900
"Tanzania","TZA",1984,280200
"Tanzania","TZA",1985,270000
"Tanzania","TZA",1986,230000
"Tanzania","TZA",1987,270000
"Tanzania","TZA",1988,240000
"Tanzania","TZA",1989,320000
"Tanzania","TZA",1990,340033
"Tanzania","TZA",1991,360067
"Tanzania","TZA",1992,380100
"Tanzania","TZA",1993,400133
"Tanzania","TZA",1994,420167
"Tanzania","TZA",1995,440200
"Tanzania","TZA",1996,460233
"Tanzania","TZA",1997,480267
"Tanzania","TZA",1998,500300
"Tanzania","TZA",1999,520000
"Tanzania","TZA",2000,540000
"Tanzania","TZA",2001,550000
"Tanzania","TZA",2002,560450
"Tanzania","TZA",2003,333040
"Tanzania","TZA",2004,447710
"Tanzania","TZA",2005,626340
"Tanzania","TZA",2006,707623
"Tanzania","TZA",2007,889293
"Tanzania","TZA",2008,570750
"Tanzania","TZA",2009,773720
"Tanzania","TZA",2010,867530
"Tanzania","TZA",2011,675948
"Tanzania","TZA",2012,1199267
"Tanzania","TZA",2013,1113541
"Tanzania","TZA",2014,1114500
"Tanzania","TZA",2015,1201922
"Tanzania","TZA",2016,1194180.4
"Tanzania","TZA",2017,1428434
"Tanzania","TZA",2018,1096930
"Tanzania","TZA",2019,1197489
"Tanzania","TZA",2020,1270750.4
"Tanzania","TZA",2021,1287000
"Tanzania","TZA",2022,1269000
"Tanzania","TZA",2023,1484000
"Thailand","THA",1961,40500
"Thailand","THA",1962,53700
"Thailand","THA",1963,116000
"Thailand","THA",1964,110200
"Thailand","THA",1965,124800
"Thailand","THA",1966,131800
"Thailand","THA",1967,122600
"Thailand","THA",1968,183700
"Thailand","THA",1969,169800
"Thailand","THA",1970,150500
"Thailand","THA",1971,153400
"Thailand","THA",1972,204200
"Thailand","THA",1973,209341
"Thailand","THA",1974,187900
"Thailand","THA",1975,120572
"Thailand","THA",1976,124786
"Thailand","THA",1977,206931
"Thailand","THA",1978,258972
"Thailand","THA",1979,250682
"Thailand","THA",1980,261041
"Thailand","THA",1981,283650
"Thailand","THA",1982,281256
"Thailand","THA",1983,288337
"Thailand","THA",1984,352354
"Thailand","THA",1985,323402
"Thailand","THA",1986,301120
"Thailand","THA",1987,267290
"Thailand","THA",1988,332623
"Thailand","THA",1989,356141
"Thailand","THA",1990,303299
"Thailand","THA",1991,304207
"Thailand","THA",1992,261403
"Thailand","THA",1993,269300
"Thailand","THA",1994,242400
"Thailand","THA",1995,234000
"Thailand","THA",1996,215000
"Thailand","THA",1997,199935
"Thailand","THA",1998,225933
"Thailand","THA",1999,249366
"Thailand","THA",2000,225865
"Thailand","THA",2001,237672
"Thailand","THA",2002,216315
"Thailand","THA",2003,178000
"Thailand","THA",2004,134892
"Thailand","THA",2005,112000
"Thailand","THA",2006,112452
"Thailand","THA",2007,113253
"Thailand","THA",2008,1e+05
"Thailand","THA",2009,98000
"Thailand","THA",2010,102000
"Thailand","THA",2011,102000
"Thailand","THA",2012,103000
"Thailand","THA",2013,98255.87
"Thailand","THA",2014,92328.03
"Thailand","THA",2015,84734.2
"Thailand","THA",2016,91772.7
"Thailand","THA",2017,90475.06
"Thailand","THA",2018,86305.8
"Thailand","THA",2019,89517.85
"Thailand","THA",2020,88766.24
"Thailand","THA",2021,88196.63
"Thailand","THA",2022,88826.91
"Thailand","THA",2023,88596.59
"Togo","TGO",1961,12000
"Togo","TGO",1962,12869
"Togo","TGO",1963,14209
"Togo","TGO",1964,12000
"Togo","TGO",1965,15508
"Togo","TGO",1966,15699
"Togo","TGO",1967,17267
"Togo","TGO",1968,17000
"Togo","TGO",1969,16000
"Togo","TGO",1970,14727
"Togo","TGO",1971,14000
"Togo","TGO",1972,12887
"Togo","TGO",1973,13144
"Togo","TGO",1974,14822
"Togo","TGO",1975,15900
"Togo","TGO",1976,13169
"Togo","TGO",1977,9233
"Togo","TGO",1978,12462
"Togo","TGO",1979,16616
"Togo","TGO",1980,15081
"Togo","TGO",1981,19828
"Togo","TGO",1982,26500
"Togo","TGO",1983,20643
"Togo","TGO",1984,32971
"Togo","TGO",1985,26558
"Togo","TGO",1986,23084
"Togo","TGO",1987,36210
"Togo","TGO",1988,18000
"Togo","TGO",1989,22837
"Togo","TGO",1990,19630
"Togo","TGO",1991,17001
"Togo","TGO",1992,23766
"Togo","TGO",1993,38557
"Togo","TGO",1994,27735
