"Entity","Code","Year","avocados__00000572__production__005510__tonnes"
"Trinidad and Tobago","TTO",2010,68.37
"Trinidad and Tobago","TTO",2011,67
"Trinidad and Tobago","TTO",2012,65.65
"Trinidad and Tobago","TTO",2013,64.33
"Trinidad and Tobago","TTO",2014,63.04
"Trinidad and Tobago","TTO",2015,61.76
"Trinidad and Tobago","TTO",2016,60.52
"Trinidad and Tobago","TTO",2017,59.26
"Trinidad and Tobago","TTO",2018,58
"Trinidad and Tobago","TTO",2019,57
"Trinidad and Tobago","TTO",2020,55.96
"Trinidad and Tobago","TTO",2021,54.72
"Trinidad and Tobago","TTO",2022,52.59
"Trinidad and Tobago","TTO",2023,51.26
"Tunisia","TUN",1998,225
"Tunisia","TUN",1999,225
"Tunisia","TUN",2000,230
"Tunisia","TUN",2001,243.03
"Tunisia","TUN",2002,244.47
"Tunisia","TUN",2003,250
"Tunisia","TUN",2004,255.53
"Tunisia","TUN",2005,261.07
"Tunisia","TUN",2006,266.62
"Tunisia","TUN",2007,272.18
"Tunisia","TUN",2008,277.75
"Tunisia","TUN",2009,283.33
"Tunisia","TUN",2010,288.93
"Tunisia","TUN",2011,294.54
"Tunisia","TUN",2012,300
"Tunisia","TUN",2013,305.8
"Tunisia","TUN",2014,311.66
"Tunisia","TUN",2015,317.6
"Tunisia","TUN",2016,323.41
"Tunisia","TUN",2017,329.16
"Tunisia","TUN",2018,334.97
"Tunisia","TUN",2019,340.82
"Tunisia","TUN",2020,334.98
"Tunisia","TUN",2021,336.92
"Tunisia","TUN",2022,337.57
"Tunisia","TUN",2023,336.49
"Turkey","TUR",1961,0
"Turkey","TUR",1962,0
"Turkey","TUR",1963,0
"Turkey","TUR",1964,0
"Turkey","TUR",1965,0
"Turkey","TUR",1966,0
"Turkey","TUR",1967,0
"Turkey","TUR",1968,0
"Turkey","TUR",1969,0
"Turkey","TUR",1970,0
"Turkey","TUR",1971,0
"Turkey","TUR",1972,0
"Turkey","TUR",1973,0
"Turkey","TUR",1974,0
"Turkey","TUR",1975,0
"Turkey","TUR",1976,0
"Turkey","TUR",1977,0
"Turkey","TUR",1978,0
"Turkey","TUR",1979,0
"Turkey","TUR",1980,0
"Turkey","TUR",1981,0
"Turkey","TUR",1982,0
"Turkey","TUR",1983,0
"Turkey","TUR",1984,0
"Turkey","TUR",1985,0
"Turkey","TUR",1986,0
"Turkey","TUR",1987,0
"Turkey","TUR",1988,100
"Turkey","TUR",1989,100
"Turkey","TUR",1990,101
"Turkey","TUR",1991,59.13
"Turkey","TUR",1992,70.1
"Turkey","TUR",1993,113.71
"Turkey","TUR",1994,129.25
"Turkey","TUR",1995,153
"Turkey","TUR",1996,164
"Turkey","TUR",1997,225
"Turkey","TUR",1998,270
"Turkey","TUR",1999,285
"Turkey","TUR",2000,300
"Turkey","TUR",2001,350
"Turkey","TUR",2002,400
"Turkey","TUR",2003,370
"Turkey","TUR",2004,400
"Turkey","TUR",2005,475
"Turkey","TUR",2006,492
"Turkey","TUR",2007,931
"Turkey","TUR",2008,958
"Turkey","TUR",2009,1169
"Turkey","TUR",2010,1207
"Turkey","TUR",2011,1316
"Turkey","TUR",2012,1463
"Turkey","TUR",2013,1599
"Turkey","TUR",2014,1824
"Turkey","TUR",2015,1850
"Turkey","TUR",2016,1950
"Turkey","TUR",2017,2765
"Turkey","TUR",2018,3164
"Turkey","TUR",2019,4209
"Turkey","TUR",2020,5923
"Turkey","TUR",2021,9081
"Turkey","TUR",2022,40181
"Turkey","TUR",2023,38462
"United States","USA",1961,51342
"United States","USA",1962,47382
"United States","USA",1963,55579
"United States","USA",1964,33752
"United States","USA",1965,55681
"United States","USA",1966,55704
"United States","USA",1967,73400
"United States","USA",1968,47811
"United States","USA",1969,67319
"United States","USA",1970,41854
"United States","USA",1971,78190
"United States","USA",1972,41646
"United States","USA",1973,81354
"United States","USA",1974,67374
"United States","USA",1975,79748
"United States","USA",1976,128525
"United States","USA",1977,106775
"United States","USA",1978,132540
"United States","USA",1979,92800
"United States","USA",1980,243850
"United States","USA",1981,165830
"United States","USA",1982,214730
"United States","USA",1983,248570
"United States","USA",1984,208200
"United States","USA",1985,171000
"United States","USA",1986,274900
"United States","USA",1987,189600
"United States","USA",1988,175100
"United States","USA",1989,126100
"United States","USA",1990,141500
"United States","USA",1991,167800
"United States","USA",1992,264535
"United States","USA",1993,130362
"United States","USA",1994,158750
"United States","USA",1995,172360
"United States","USA",1996,173000
"United States","USA",1997,161270
"United States","USA",1998,144500
"United States","USA",1999,166288
"United States","USA",2000,217091
"United States","USA",2001,202570
"United States","USA",2002,180894
"United States","USA",2003,211737
"United States","USA",2004,162749
"United States","USA",2005,283405
"United States","USA",2006,247000
"United States","USA",2007,193100
"United States","USA",2008,105230
"United States","USA",2009,270813
"United States","USA",2010,158150
"United States","USA",2011,205432
"United States","USA",2012,238495
"United States","USA",2013,166106
"United States","USA",2014,179124
"United States","USA",2015,207750
"United States","USA",2016,125237
"United States","USA",2017,170260
"United States","USA",2018,168530
"United States","USA",2019,122669.56
"United States","USA",2020,187433.48
"United States","USA",2021,137060
"United States","USA",2022,142290
"United States","USA",2023,116890
"Upper-middle-income countries",NA,1961,515212
"Upper-middle-income countries",NA,1962,547508
"Upper-middle-income countries",NA,1963,576291
"Upper-middle-income countries",NA,1964,594712
"Upper-middle-income countries",NA,1965,633826
"Upper-middle-income countries",NA,1966,656832
"Upper-middle-income countries",NA,1967,693062
"Upper-middle-income countries",NA,1968,730175
"Upper-middle-income countries",NA,1969,751471
"Upper-middle-income countries",NA,1970,798941
"Upper-middle-income countries",NA,1971,816444
"Upper-middle-income countries",NA,1972,870245
"Upper-middle-income countries",NA,1973,873377
"Upper-middle-income countries",NA,1974,882708
"Upper-middle-income countries",NA,1975,907119
"Upper-middle-income countries",NA,1976,896647
"Upper-middle-income countries",NA,1977,973038
"Upper-middle-income countries",NA,1978,999387
"Upper-middle-income countries",NA,1979,955969
"Upper-middle-income countries",NA,1980,1024086
"Upper-middle-income countries",NA,1981,1087187
"Upper-middle-income countries",NA,1982,1115040
"Upper-middle-income countries",NA,1983,1060597
"Upper-middle-income countries",NA,1984,1077312
"Upper-middle-income countries",NA,1985,1179348
"Upper-middle-income countries",NA,1986,1277711
"Upper-middle-income countries",NA,1987,1156301
"Upper-middle-income countries",NA,1988,1339048
"Upper-middle-income countries",NA,1989,1152960
"Upper-middle-income countries",NA,1990,1261251
"Upper-middle-income countries",NA,1991,1383794.6
"Upper-middle-income countries",NA,1992,1335231.1
"Upper-middle-income countries",NA,1993,1311144.8
"Upper-middle-income countries",NA,1994,1412736.4
"Upper-middle-income countries",NA,1995,1478737.4
"Upper-middle-income countries",NA,1996,1514934.9
"Upper-middle-income countries",NA,1997,1476000
"Upper-middle-income countries",NA,1998,1598550.8
"Upper-middle-income countries",NA,1999,1686128.9
"Upper-middle-income countries",NA,2000,1751762.5
"Upper-middle-income countries",NA,2001,1858076.1
"Upper-middle-income countries",NA,2002,2003761.4
"Upper-middle-income countries",NA,2003,2158894
"Upper-middle-income countries",NA,2004,2206283.5
"Upper-middle-income countries",NA,2005,2225300.5
"Upper-middle-income countries",NA,2006,2424548.5
"Upper-middle-income countries",NA,2007,2395444.8
"Upper-middle-income countries",NA,2008,2467767.8
"Upper-middle-income countries",NA,2009,2559189.5
"Upper-middle-income countries",NA,2010,2586080.5
"Upper-middle-income countries",NA,2011,2870652
"Upper-middle-income countries",NA,2012,3061365
"Upper-middle-income countries",NA,2013,3366530.5
"Upper-middle-income countries",NA,2014,3658115.5
"Upper-middle-income countries",NA,2015,3924659.8
"Upper-middle-income countries",NA,2016,4259675
"Upper-middle-income countries",NA,2017,4557001
"Upper-middle-income countries",NA,2018,5011558.5
"Upper-middle-income countries",NA,2019,5328552.5
"Upper-middle-income countries",NA,2020,5939554.5
"Upper-middle-income countries",NA,2021,6398040.5
"Upper-middle-income countries",NA,2022,7072544
"Upper-middle-income countries",NA,2023,7899853
"Vanuatu","VUT",2022,5606
"Vanuatu","VUT",2023,5600
"Venezuela","VEN",1961,53710
"Venezuela","VEN",1962,53832
"Venezuela","VEN",1963,53958
"Venezuela","VEN",1964,54079
"Venezuela","VEN",1965,54205
"Venezuela","VEN",1966,48627
"Venezuela","VEN",1967,47752
"Venezuela","VEN",1968,46892
"Venezuela","VEN",1969,46048
"Venezuela","VEN",1970,45219
"Venezuela","VEN",1971,40725
"Venezuela","VEN",1972,42403
"Venezuela","VEN",1973,43941
"Venezuela","VEN",1974,43502
"Venezuela","VEN",1975,48422
"Venezuela","VEN",1976,40637
"Venezuela","VEN",1977,46673
"Venezuela","VEN",1978,39014
"Venezuela","VEN",1979,41092
"Venezuela","VEN",1980,44595
"Venezuela","VEN",1981,46266
"Venezuela","VEN",1982,45731
"Venezuela","VEN",1983,47034
"Venezuela","VEN",1984,43229
"Venezuela","VEN",1985,41832
"Venezuela","VEN",1986,43171
"Venezuela","VEN",1987,42430
"Venezuela","VEN",1988,45866
"Venezuela","VEN",1989,49031
"Venezuela","VEN",1990,50765
"Venezuela","VEN",1991,53351
"Venezuela","VEN",1992,51648
"Venezuela","VEN",1993,51811
"Venezuela","VEN",1994,40242
"Venezuela","VEN",1995,41449
"Venezuela","VEN",1996,36282
"Venezuela","VEN",1997,38560
"Venezuela","VEN",1998,41661
"Venezuela","VEN",1999,41467
"Venezuela","VEN",2000,52294
"Venezuela","VEN",2001,44465
"Venezuela","VEN",2002,49895
"Venezuela","VEN",2003,46229
"Venezuela","VEN",2004,52428
"Venezuela","VEN",2005,63109
"Venezuela","VEN",2006,58663
"Venezuela","VEN",2007,83304
"Venezuela","VEN",2008,71771
"Venezuela","VEN",2009,68701
"Venezuela","VEN",2010,83618
"Venezuela","VEN",2011,107301
"Venezuela","VEN",2012,116964
"Venezuela","VEN",2013,112670
"Venezuela","VEN",2014,121576
"Venezuela","VEN",2015,128601
"Venezuela","VEN",2016,130635.09
"Venezuela","VEN",2017,143229
"Venezuela","VEN",2018,118017
"Venezuela","VEN",2019,130109
"Venezuela","VEN",2020,128694.42
"Venezuela","VEN",2021,129737.91
"Venezuela","VEN",2022,128611
"Venezuela","VEN",2023,131786.55
"Vietnam","VNM",2018,77874
"Vietnam","VNM",2019,110520
"Vietnam","VNM",2020,158889
"Vietnam","VNM",2021,213006.81
"Vietnam","VNM",2022,210544.36
"Vietnam","VNM",2023,189437.05
"Western Africa (FAO)",NA,1961,9000
"Western Africa (FAO)",NA,1962,9000
"Western Africa (FAO)",NA,1963,9000
"Western Africa (FAO)",NA,1964,9000
"Western Africa (FAO)",NA,1965,8861
"Western Africa (FAO)",NA,1966,10064
"Western Africa (FAO)",NA,1967,9759
"Western Africa (FAO)",NA,1968,10000
"Western Africa (FAO)",NA,1969,10000
"Western Africa (FAO)",NA,1970,10000
"Western Africa (FAO)",NA,1971,10000
"Western Africa (FAO)",NA,1972,10000
"Western Africa (FAO)",NA,1973,10300
"Western Africa (FAO)",NA,1974,10300
"Western Africa (FAO)",NA,1975,10300
"Western Africa (FAO)",NA,1976,10600
"Western Africa (FAO)",NA,1977,10600
"Western Africa (FAO)",NA,1978,10600
"Western Africa (FAO)",NA,1979,11000
"Western Africa (FAO)",NA,1980,11300
"Western Africa (FAO)",NA,1981,11300
"Western Africa (FAO)",NA,1982,11800
"Western Africa (FAO)",NA,1983,11500
"Western Africa (FAO)",NA,1984,11800
"Western Africa (FAO)",NA,1985,13000
"Western Africa (FAO)",NA,1986,13500
"Western Africa (FAO)",NA,1987,15500
"Western Africa (FAO)",NA,1988,17700
"Western Africa (FAO)",NA,1989,20800
"Western Africa (FAO)",NA,1990,21518
"Western Africa (FAO)",NA,1991,22538.99
"Western Africa (FAO)",NA,1992,23530.77
"Western Africa (FAO)",NA,1993,24200
"Western Africa (FAO)",NA,1994,24566.67
"Western Africa (FAO)",NA,1995,25300
"Western Africa (FAO)",NA,1996,25902.2
"Western Africa (FAO)",NA,1997,26502.6
"Western Africa (FAO)",NA,1998,26946.18
"Western Africa (FAO)",NA,1999,25773.94
"Western Africa (FAO)",NA,2000,26864.32
"Western Africa (FAO)",NA,2001,29754.69
"Western Africa (FAO)",NA,2002,29720.96
"Western Africa (FAO)",NA,2003,28815.86
"Western Africa (FAO)",NA,2004,30050.23
"Western Africa (FAO)",NA,2005,32500.27
"Western Africa (FAO)",NA,2006,33308
"Western Africa (FAO)",NA,2007,34715
"Western Africa (FAO)",NA,2008,35700
"Western Africa (FAO)",NA,2009,36731.53
"Western Africa (FAO)",NA,2010,38348.32
"Western Africa (FAO)",NA,2011,40213
"Western Africa (FAO)",NA,2012,41750
"Western Africa (FAO)",NA,2013,42648.47
"Western Africa (FAO)",NA,2014,43509.44
"Western Africa (FAO)",NA,2015,44054.28
"Western Africa (FAO)",NA,2016,44749.52
"Western Africa (FAO)",NA,2017,45550.98
"Western Africa (FAO)",NA,2018,46369.5
"Western Africa (FAO)",NA,2019,47197.78
"Western Africa (FAO)",NA,2020,46585.3
"Western Africa (FAO)",NA,2021,46864.76
"Western Africa (FAO)",NA,2022,46882.62
"Western Africa (FAO)",NA,2023,46777.56
"Western Asia (FAO)",NA,1961,840
"Western Asia (FAO)",NA,1962,1245
"Western Asia (FAO)",NA,1963,1595
"Western Asia (FAO)",NA,1964,1595
"Western Asia (FAO)",NA,1965,1450
"Western Asia (FAO)",NA,1966,2350
"Western Asia (FAO)",NA,1967,3550
"Western Asia (FAO)",NA,1968,4800
"Western Asia (FAO)",NA,1969,5255
"Western Asia (FAO)",NA,1970,4155
"Western Asia (FAO)",NA,1971,7655
"Western Asia (FAO)",NA,1972,11805
"Western Asia (FAO)",NA,1973,12400
"Western Asia (FAO)",NA,1974,15050
"Western Asia (FAO)",NA,1975,17100
"Western Asia (FAO)",NA,1976,18555
"Western Asia (FAO)",NA,1977,21855
"Western Asia (FAO)",NA,1978,24255
"Western Asia (FAO)",NA,1979,32955
"Western Asia (FAO)",NA,1980,32058
"Western Asia (FAO)",NA,1981,8061
"Western Asia (FAO)",NA,1982,40191
"Western Asia (FAO)",NA,1983,61820
"Western Asia (FAO)",NA,1984,52750
"Western Asia (FAO)",NA,1985,77500
"Western Asia (FAO)",NA,1986,68500
"Western Asia (FAO)",NA,1987,135200
"Western Asia (FAO)",NA,1988,36450
"Western Asia (FAO)",NA,1989,20850
"Western Asia (FAO)",NA,1990,48351
"Western Asia (FAO)",NA,1991,53589.13
"Western Asia (FAO)",NA,1992,75900.1
"Western Asia (FAO)",NA,1993,48503.71
"Western Asia (FAO)",NA,1994,50298.25
"Western Asia (FAO)",NA,1995,58144
"Western Asia (FAO)",NA,1996,77564
"Western Asia (FAO)",NA,1997,80828
"Western Asia (FAO)",NA,1998,71528
"Western Asia (FAO)",NA,1999,63448
"Western Asia (FAO)",NA,2000,85754
"Western Asia (FAO)",NA,2001,84705
"Western Asia (FAO)",NA,2002,100550
"Western Asia (FAO)",NA,2003,66038
"Western Asia (FAO)",NA,2004,79421
"Western Asia (FAO)",NA,2005,92754
"Western Asia (FAO)",NA,2006,91527
"Western Asia (FAO)",NA,2007,94335
"Western Asia (FAO)",NA,2008,61492
"Western Asia (FAO)",NA,2009,94632.78
"Western Asia (FAO)",NA,2010,81111.84
"Western Asia (FAO)",NA,2011,86104.71
"Western Asia (FAO)",NA,2012,88354.37
"Western Asia (FAO)",NA,2013,91248.53
"Western Asia (FAO)",NA,2014,102126.84
"Western Asia (FAO)",NA,2015,108632.23
"Western Asia (FAO)",NA,2016,123631.57
"Western Asia (FAO)",NA,2017,133393.73
"Western Asia (FAO)",NA,2018,155137.17
"Western Asia (FAO)",NA,2019,164202.19
"Western Asia (FAO)",NA,2020,175472.4
"Western Asia (FAO)",NA,2021,201177
"Western Asia (FAO)",NA,2022,253759.67
"Western Asia (FAO)",NA,2023,240607.69
"Western Europe (FAO)",NA,1961,0
"Western Europe (FAO)",NA,1962,0
"Western Europe (FAO)",NA,1963,0
"Western Europe (FAO)",NA,1964,0
"Western Europe (FAO)",NA,1965,0
"Western Europe (FAO)",NA,1966,0
"Western Europe (FAO)",NA,1967,0
"Western Europe (FAO)",NA,1968,0
"Western Europe (FAO)",NA,1969,0
"Western Europe (FAO)",NA,1970,0
"Western Europe (FAO)",NA,1971,0
"Western Europe (FAO)",NA,1972,0
"Western Europe (FAO)",NA,1973,0
"Western Europe (FAO)",NA,1974,200
"Western Europe (FAO)",NA,1975,230
"Western Europe (FAO)",NA,1976,220
"Western Europe (FAO)",NA,1977,95
"Western Europe (FAO)",NA,1978,65
"Western Europe (FAO)",NA,1979,0
"Western Europe (FAO)",NA,1980,0
"Western Europe (FAO)",NA,1981,0
"Western Europe (FAO)",NA,1982,0
"Western Europe (FAO)",NA,1983,0
"Western Europe (FAO)",NA,1984,0
"Western Europe (FAO)",NA,1985,0
"Western Europe (FAO)",NA,1986,0
"Western Europe (FAO)",NA,1987,0
"Western Europe (FAO)",NA,1988,300
"Western Europe (FAO)",NA,1989,400
"Western Europe (FAO)",NA,1990,350
"Western Europe (FAO)",NA,1991,74.2
"Western Europe (FAO)",NA,1992,75
"Western Europe (FAO)",NA,1993,75
"Western Europe (FAO)",NA,1994,75
"Western Europe (FAO)",NA,1995,75
"Western Europe (FAO)",NA,1996,64
"Western Europe (FAO)",NA,1997,70
"Western Europe (FAO)",NA,1998,70
"Western Europe (FAO)",NA,1999,77
"Western Europe (FAO)",NA,2000,1498.4
"Western Europe (FAO)",NA,2001,1610.6
"Western Europe (FAO)",NA,2002,1459
"Western Europe (FAO)",NA,2003,939.5
"Western Europe (FAO)",NA,2004,1176
"Western Europe (FAO)",NA,2005,980
"Western Europe (FAO)",NA,2006,995.5
"Western Europe (FAO)",NA,2007,957.1
"Western Europe (FAO)",NA,2008,1410.76
"Western Europe (FAO)",NA,2009,2347
"Western Europe (FAO)",NA,2010,1983
"Western Europe (FAO)",NA,2011,1256
"Western Europe (FAO)",NA,2012,980
"Western Europe (FAO)",NA,2013,980
"Western Europe (FAO)",NA,2014,957
"Western Europe (FAO)",NA,2015,941
"Western Europe (FAO)",NA,2016,1925.8
"Western Europe (FAO)",NA,2017,2567.8
"Western Europe (FAO)",NA,2018,2460
"Western Europe (FAO)",NA,2019,2080
"Western Europe (FAO)",NA,2020,1080
"Western Europe (FAO)",NA,2021,1100
"Western Europe (FAO)",NA,2022,1080
"Western Europe (FAO)",NA,2023,1210
"World","OWID_WRL",1961,716353
"World","OWID_WRL",1962,747298
"World","OWID_WRL",1963,787311
"World","OWID_WRL",1964,788522
"World","OWID_WRL",1965,857193
"World","OWID_WRL",1966,884536
"World","OWID_WRL",1967,945037
"World","OWID_WRL",1968,960427
"World","OWID_WRL",1969,1005429
"World","OWID_WRL",1970,1029650
"World","OWID_WRL",1971,1086786
"World","OWID_WRL",1972,1124012
"World","OWID_WRL",1973,1168951
"World","OWID_WRL",1974,1180212
"World","OWID_WRL",1975,1243261
"World","OWID_WRL",1976,1280299
"World","OWID_WRL",1977,1347809
"World","OWID_WRL",1978,1409038
"World","OWID_WRL",1979,1348699
"World","OWID_WRL",1980,1577865
"World","OWID_WRL",1981,1544661
"World","OWID_WRL",1982,1664338
"World","OWID_WRL",1983,1676042
"World","OWID_WRL",1984,1661982
"World","OWID_WRL",1985,1752860
"World","OWID_WRL",1986,1961073
"World","OWID_WRL",1987,1825021
"World","OWID_WRL",1988,1907246
"World","OWID_WRL",1989,1676413
"World","OWID_WRL",1990,1851282.2
"World","OWID_WRL",1991,2057215.4
"World","OWID_WRL",1992,2144738.5
"World","OWID_WRL",1993,1977851.1
"World","OWID_WRL",1994,2089121.1
"World","OWID_WRL",1995,2138499.2
"World","OWID_WRL",1996,2236581.5
"World","OWID_WRL",1997,2201120
"World","OWID_WRL",1998,2372649.5
"World","OWID_WRL",1999,2470080
"World","OWID_WRL",2000,2705626.8
"World","OWID_WRL",2001,2762554.5
"World","OWID_WRL",2002,2943305.8
"World","OWID_WRL",2003,3121498.2
"World","OWID_WRL",2004,3164335
"World","OWID_WRL",2005,3352809.2
"World","OWID_WRL",2006,3572593.2
"World","OWID_WRL",2007,3516967.5
"World","OWID_WRL",2008,3367358.2
"World","OWID_WRL",2009,3832478.2
"World","OWID_WRL",2010,3801778.5
"World","OWID_WRL",2011,4092747.2
"World","OWID_WRL",2012,4338207.5
"World","OWID_WRL",2013,4566843.5
"World","OWID_WRL",2014,5091784
"World","OWID_WRL",2015,5506251.5
"World","OWID_WRL",2016,6029954
"World","OWID_WRL",2017,6378617
"World","OWID_WRL",2018,6883084
"World","OWID_WRL",2019,7272277.5
"World","OWID_WRL",2020,8231790.5
"World","OWID_WRL",2021,8808197
"World","OWID_WRL",2022,9534798
"World","OWID_WRL",2023,10466560
"Zimbabwe","ZWE",1990,500
"Zimbabwe","ZWE",1991,500
"Zimbabwe","ZWE",1992,1218.61
"Zimbabwe","ZWE",1993,1594.19
"Zimbabwe","ZWE",1994,1829.48
"Zimbabwe","ZWE",1995,2056.56
"Zimbabwe","ZWE",1996,2291.64
"Zimbabwe","ZWE",1997,2538.27
"Zimbabwe","ZWE",1998,2799.89
"Zimbabwe","ZWE",1999,3080.89
"Zimbabwe","ZWE",2000,6682.66
"Zimbabwe","ZWE",2001,7994.35
"Zimbabwe","ZWE",2002,9384.36
"Zimbabwe","ZWE",2003,10849.73
"Zimbabwe","ZWE",2004,12382.55
"Zimbabwe","ZWE",2005,13969.7
"Zimbabwe","ZWE",2006,15594.11
"Zimbabwe","ZWE",2007,17237.61
"Zimbabwe","ZWE",2008,21404.26
"Zimbabwe","ZWE",2009,23323.57
"Zimbabwe","ZWE",2010,25223.5
"Zimbabwe","ZWE",2011,27107.77
"Zimbabwe","ZWE",2012,28978.55
"Zimbabwe","ZWE",2013,30839.56
"Zimbabwe","ZWE",2014,32695.06
